text,label,num_words,text_processed
EC backs movies-on-demand. Sony and Walt Disney yesterday received regulatory approval from Brussels for a video-on-demand service that will compete with BSkyB #39;s film channels.,Business,25,ec back movie demand sony walt disney yesterday receive regulatory approval brussels video demand service compete bskyb film channel
"Conservative groups to boycott P amp;G. A group based in Tupelo is one of two organizations calling for a boycott of some Procter amp; Gamble products because of the company #39;s stand on a political issue in its home town, Cincinnati.",Business,41,conservative group boycott p amp g group base tupelo organization call boycott procter amp gamble product company stand political issue home town cincinnati
"Cincinnati Financial Raises Storm Losses. Financial services and insurance company Cincinnati Financial Corp. estimated pretax losses of $89 million, or 34 cents a share after tax, from catastrophic events in the third quarter, excluding Hurricane Jeanne.",Business,36,cincinnati financial raise storm loss financial service insurance company cincinnati financial corp estimate pretax loss million cent share tax catastrophic event quarter exclude hurricane jeanne
"Roles reverse as chase shifts gears. You can see it in their eyes now, the same way you could see it so many times when they were the ones sliding helplessly back to the pack.",Sports,35,role reverse chase shift gear eye way time one slide helplessly pack
Where #39;s Benson been over past 20 years?. Television reporters caught Tom Benson entering the New Orleans Saints #39; Superdome locker room Sunday afternoon after the Denver Broncos had cruised to a 34-13 victory.,Sports,34,benson past year television reporter catch tom benson enter new orleans saint superdome locker room sunday afternoon denver broncos cruise victory
US markets flat. US stocks closed near the unchanged mark on Monday as investors took a breath following significant gains in the market so far this month.,Business,27,market flat stock close near unchanged mark monday investor take breath follow significant gain market far month
McLellan defends Martin against questions on his attitude to health care (Canadian Press). Canadian Press - OTTAWA (CP) - Liberal cabinet ministers are coming to the defence of Prime Minister Paul Martin over revelations from a book written by Sheila Copps.,World,41,mclellan defend martin question attitude health care canadian press canadian press ottawa cp liberal cabinet minister come defence prime minister paul martin revelation book write sheila copps
Opec seeks US help to ease oil price. THE head of oil cartel Opec today revealed that he had urged the United States to release crude stocks from its strategic reserve to bring down sky-high oil prices.,Business,37,opec seek help ease oil price head oil cartel opec today reveal urge united states release crude stock strategic reserve bring sky high oil price
"Silver glint of a glowing future. Silver for the women #39;s quad yesterday sealed Britain #39;s biggest Olympic rowing tally since 1928, which they matched with a gold, two silvers and a bronze.",Sports,33,silver glint glowing future silver woman quad yesterday seal britain big olympic rowing tally match gold silver bronze
"Wariner leads US sweep in 400. With Jeremy Wariner leading the way, the United States pulled off the first medal sweep of the Olympics Monday night in the 400-meter run.",Sports,30,wariner lead sweep jeremy wariner lead way united states pull medal sweep olympics monday night meter run
XM to Sell Portable Receiver for #36;350 (AP). AP - XM Satellite Radio said Tuesday it will sell a portable satellite radio with a built-in antenna that can record up to five hours of programming.,Sci_Tech,35,xm sell portable receiver xm satellite radio say tuesday sell portable satellite radio build antenna record hour programming
"Cisco, Others Expand 10 Gigabit Ethernet Switches. DECEMBER 06, 2004 (COMPUTERWORLD) - Cisco Systems Inc. last week added two supervisor engines with 10 Gigabit Ethernet ports to its midrange and high-end switch lines, and Alcatel and Hewlett-Packard Co.",Sci_Tech,38,cisco expand gigabit ethernet switch december computerworld cisco systems inc week add supervisor engine gigabit ethernet port midrange high end switch line alcatel hewlett packard co
"Panel Questions Hubble Mission. A leading panel of experts handed NASA #39;s leadership a sharp reproof today, concluding that the space shuttle should be used to service the Hubble Space Telescope and can do the job without posing unacceptable risks to shuttle astronauts.",Sci_Tech,43,panel question hubble mission lead panel expert hand nasa leadership sharp reproof today conclude space shuttle service hubble space telescope job pose unacceptable risk shuttle astronaut
"Court Seen Lifting YUKOS Block -- Lawyers (Reuters). Reuters - A U.S. bankruptcy court is likely to revoke its temporary ban on the sale of Russian oil group YUKOS's main production unit, lawyers said on Friday.",Business,36,court see lift yukos block lawyer bankruptcy court likely revoke temporary ban sale russian oil group yukos main production unit lawyer say friday
"ESPN to Launch Mobile Phone Service in Sprint Deal. LOS ANGELES (Reuters) - Walt Disney Co.'s &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=DIS.N qtype=sym infotype=info qcat=news""&gt;DIS.N&lt;/A&gt; ESPN sports television network is launching its own brand of mobile phone service in a deal with Sprint Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=FON.N qtype=sym infotype=info qcat=news""&gt;FON.N&lt;/A&gt; intended to lure new users with sports news sent over a next-generation network, the companies said on Wednesday.",Sci_Tech,63,espn launch mobile phone service sprint deal los angeles walt disney co qtype sym infotype info qcat news dis n espn sport television network launch brand mobile phone service deal sprint corp qtype sym infotype info qcat news fon n intend lure new user sport news send generation network company say wednesday
